Region,Payer_Type,Year,Service_Type,Total_Necessary_Spending,LV_Volume,High_LV_Spend
0.5964966027977707,1.0710470778585977,-0.01909448149758498,0.70140200309581,-0.20823436114640168,-0.15354238363300995,0
-0.7871693829577495,1.0710470778585977,-0.7227822849219021,-0.6394541401337968,-0.1953799711897176,-0.15446735818646942,0
-1.1330858793966296,0.38218302350485156,-0.01909448149758498,-0.19250209239059451,-0.02860148944420201,-0.14746397942456188,1
-1.1330858793966296,-0.9955450852026404,0.6845933219267322,0.5098511254915805,-0.08189999178536465,-0.0844335705673939,1
-0.44125288651886946,-0.9955450852026404,-1.4264700883462191,0.2544499553526078,-0.19857427771983027,-0.12724667847037593,0
